Date,Adj Close,Close,High,Low,Open,Volume
05/08/2025,892.25,892.25,899.0999756,890,890,454682
06/08/2025,892.75,892.75,902,888,890,691080
07/08/2025,885,885,896.2999878,874,894.9000244,554212
08/08/2025,912.9500122,912.9500122,927.0999756,904,905,4531839
11/08/2025,906.3499756,906.3499756,916.7999878,892.0999756,914,1320560
12/08/2025,916.5,916.5,928,903.9000244,905,1284334
13/08/2025,887.5,887.5,920.9500122,881.2000122,916,1526696
14/08/2025,887.75,887.75,894.5999756,885,890,761942
18/08/2025,890.1500244,890.1500244,915.2000122,888.4000244,909.5999756,1334084
19/08/2025,894.2999878,894.2999878,896.2999878,883,891,1160144
20/08/2025,899.3499756,899.3499756,901.2999878,890.7000122,892.8499756,432997
21/08/2025,895.5999756,895.5999756,917,886.5999756,917,1844457
22/08/2025,889.0999756,889.0999756,900.7999878,886.0499878,895.5999756,755980
25/08/2025,894.0499878,894.0499878,895.6500244,887.5,891,621627
26/08/2025,888.3499756,888.3499756,894.5,885.0499878,891.25,1030729
28/08/2025,869.5,869.5,889.5999756,866,887,903333
29/08/2025,852.1500244,852.1500244,870.2999878,850.0999756,868.9000244,926244
01/09/2025,859.1500244,859.1500244,864.9500122,852.1500244,853.7999878,784731
02/09/2025,864.1500244,864.1500244,868.8499756,856,863.3499756,500854
03/09/2025,870.7000122,870.7000122,872.9500122,865.9500122,868.4500122,648680
04/09/2025,878.0999756,878.0999756,910,873.3499756,910,2687918
05/09/2025,877.3499756,877.3499756,882.25,865.2000122,879.6500244,990252
08/09/2025,876.5499878,876.5499878,882.2000122,871.5999756,878.9000244,484893
09/09/2025,874.7000122,874.7000122,879.9000244,872.5499878,875,583070
10/09/2025,877.6500244,877.6500244,880,874.7000122,874.7000122,546181
11/09/2025,877.0999756,877.0999756,879.2000122,871.4000244,878,970028
12/09/2025,874.75,874.75,878.8499756,873.4000244,875.2000122,958584
15/09/2025,883.7000122,883.7000122,885.9500122,875.1500244,876,1113115
16/09/2025,882.5499878,882.5499878,889,878.5499878,882,877033
17/09/2025,885.3499756,885.3499756,888,882.0999756,883,664758
18/09/2025,889.4000244,889.4000244,892.9500122,886.75,889.0499878,646298
19/09/2025,893.5499878,893.5499878,899.8499756,890.2000122,890.2000122,1473366
22/09/2025,904.5,904.5,913.7999878,893,893.5499878,2590163
23/09/2025,897.6500244,897.6500244,908.6500244,896.4500122,904.4500122,2448827
24/09/2025,894.25,894.25,902.0999756,892.3499756,897.6500244,553360
25/09/2025,888.2000122,888.2000122,898.25,884,890.5,1069593
26/09/2025,872.4500122,872.4500122,887.5999756,870.5499878,887.5999756,499920
29/09/2025,895.0499878,895.0499878,896.5,872.25,872.4500122,872365
30/09/2025,900.3499756,900.3499756,907,892.6500244,897,1077331
01/10/2025,904.0999756,904.0999756,910,895.5999756,900.3499756,1284460
03/10/2025,905.25,905.25,912.7999878,900.7000122,904.0999756,891706
06/10/2025,907.1500244,907.1500244,911.3499756,898.5,900,1402898
07/10/2025,912.3499756,912.3499756,920.5999756,907.0999756,907.1500244,1186472
08/10/2025,893.7999878,893.7999878,912.5499878,890.1500244,911,1271632
09/10/2025,895.2000122,895.2000122,897.7000122,889.0999756,893.7999878,693273
10/10/2025,897.7999878,897.7999878,907.4000244,891.2999878,895,815586
13/10/2025,897.25,897.25,902.0999756,890.0999756,892.0999756,538867
14/10/2025,902,902,906,895,899,1576596
15/10/2025,898.9500122,898.9500122,908,897.3499756,900.9000244,574962
16/10/2025,894.1500244,894.1500244,903.5,891.5,899,765783
17/10/2025,885.5,885.5,897.6500244,884.0999756,894.1500244,561015
20/10/2025,891.8499756,891.8499756,897.7000122,886.8499756,888,373495
21/10/2025,892.0999756,892.0999756,894.7000122,890,890,114200
23/10/2025,899.9500122,899.9500122,904.9000244,893,893,1449541
24/10/2025,889.6500244,889.6500244,903,885,902.7000122,567658
27/10/2025,897.6500244,897.6500244,900.7999878,885.5499878,887.25,871092
28/10/2025,899.9000244,899.9000244,920.5999756,895.5499878,897.6500244,2518859
29/10/2025,908.75,908.75,916.9000244,899,899,1649697
30/10/2025,900.75,900.75,910.8499756,897.0999756,910.8499756,756385
31/10/2025,894.7000122,894.7000122,901,890.2999878,897.1500244,1279740
03/11/2025,919.9000244,919.9000244,923,894.7000122,894.7000122,2966669
04/11/2025,905.7000122,905.7000122,925,902.0999756,925,1969201
05/11/2025,905.7000122,905.7000122,905.7000122,905.7000122,905.7000122,0
06/11/2025,896.0999756,896.0999756,906.6500244,892.25,902.0999756,1203527
07/11/2025,924.1500244,924.1500244,936.9500122,895.0999756,910,7699680
10/11/2025,899.7000122,899.7000122,931.9000244,898,926.9000244,3204796
11/11/2025,900.5999756,900.5999756,904.8499756,895.0499878,904,2032416
12/11/2025,900.1500244,900.1500244,909.7999878,898.1500244,903.1500244,2493689
13/11/2025,902.8499756,902.8499756,908.4500122,888.1500244,900.5,3367249
14/11/2025,909.4500122,909.4500122,910.75,897.5999756,900,830405
17/11/2025,915.3499756,915.3499756,916.6500244,908.2000122,909.4500122,926990
18/11/2025,915.5,915.5,920.5999756,906.5999756,915.3499756,1288703
19/11/2025,914.0499878,914.0499878,921,910.5,915.5,923863
20/11/2025,908.2999878,908.2999878,919.9500122,906.0499878,915,1301140
21/11/2025,902.4000244,902.4000244,910,899.25,909,1653584
24/11/2025,895.0499878,895.0499878,904.2000122,888.2000122,902.4000244,1136910
25/11/2025,897.6500244,897.6500244,900.7999878,891.5,892.0999756,1109545
26/11/2025,894.7999878,894.7999878,901.9000244,893.5999756,896.9500122,847545
27/11/2025,900.25,900.25,902,891.25,896,1688227
28/11/2025,894.4500122,894.4500122,902.9500122,893.25,900,1036390
01/12/2025,882.0999756,882.0999756,899.8499756,880.1500244,896.9500122,1065698
02/12/2025,883.9000244,883.9000244,891.5999756,882,885,1222016
03/12/2025,868.0499878,868.0499878,888.5999756,866.2999878,885.0499878,1744252
04/12/2025,876.6500244,876.6500244,877.5499878,868.5,871.7999878,611037
05/12/2025,869.9000244,869.9000244,876.9000244,866,875,1082785
08/12/2025,857.5499878,857.5499878,874.0499878,853.5499878,871,1309723
09/12/2025,860.9500122,860.9500122,862.6500244,843.4000244,856,919406
10/12/2025,858.9500122,858.9500122,866.8499756,857.2999878,858,479237
11/12/2025,858.3499756,858.3499756,864,853.5,857,990557
12/12/2025,867.5999756,867.5999756,870,861.25,865,513683
15/12/2025,856.9000244,856.9000244,866.1500244,855.5,864,760013
16/12/2025,854.5,854.5,860,850.2999878,860,1264487
17/12/2025,844.5499878,844.5499878,859.0499878,843.0999756,859,705546
18/12/2025,847.4000244,847.4000244,849.9000244,835.7999878,846,4204052
19/12/2025,852,852,853.25,845.9000244,847.4000244,743935
22/12/2025,857.3499756,857.3499756,859.5,848.9000244,852,481055
23/12/2025,855.4000244,855.4000244,859.4000244,854,857.4000244,1143547
24/12/2025,853.9000244,853.9000244,858,851.5,855.4000244,494054
25/12/2025,853.9000244,853.9000244,853.9000244,853.9000244,853.9000244,0
26/12/2025,849.75,849.75,851.4000244,844.7999878,850.0999756,703658
29/12/2025,842.25,842.25,854.5,840.25,846.0999756,640405
30/12/2025,849.25,849.25,850.3499756,838.5999756,841.2000122,1082307
31/12/2025,854.9000244,854.9000244,859.4500122,846,846.5499878,449879
01/01/2026,852.7999878,852.7999878,859.3499756,851.5499878,855,240945
02/01/2026,860.8499756,860.8499756,862,851.2000122,853.2000122,577777
05/01/2026,846.2000122,846.2000122,863.5999756,843.7000122,858.5,2084331
06/01/2026,850.0499878,850.0499878,858.5999756,848,848,969130
07/01/2026,851.9500122,851.9500122,854.4500122,845.5499878,850.0499878,881422
08/01/2026,837.7999878,837.7999878,851.2999878,835.0999756,850.0999756,860549
09/01/2026,829,829,842.4000244,826.5,838,1117599
12/01/2026,832.0999756,832.0999756,836.7999878,823.0499878,829,856966
13/01/2026,831.75,831.75,838.9000244,825.7999878,833.0999756,654725
14/01/2026,826.7000122,826.7000122,832.8499756,824.5,830,564883
