Date,Close,High,Low,Open,Volume
10/03/2021,92.08052826,92.878305,91.49268703,92.66836308,13207045
12/03/2021,91.61864471,94.13794754,91.19876091,93.21420445,21763020
15/03/2021,92.79432678,93.21421061,90.44297476,92.332452,20350674
16/03/2021,91.99655151,93.59210497,91.78660959,92.83631919,15360040
17/03/2021,89.47724915,92.2904696,89.14134079,92.12251222,18850429
18/03/2021,87.16788483,90.90484831,86.66401911,90.19104709,20023557
19/03/2021,91.1147995,91.99655819,85.65630921,85.95022663,72249183
22/03/2021,92.24848175,92.83632299,89.72917862,91.3667295,31980425
23/03/2021,91.24076843,92.54240462,90.7788936,92.37445363,14060206
24/03/2021,89.01537323,91.8705846,88.67946488,90.69490857,15196366
25/03/2021,86.4960556,89.43524196,86.20213825,89.01535819,22543755
26/03/2021,87.50377655,88.80541882,87.08389277,88.80541882,17402475
30/03/2021,90.44297791,91.2827456,87.83969934,88.88940896,36129962
31/03/2021,89.47724915,91.53467741,89.09934984,90.44297685,23063667
01/04/2021,90.61094666,91.324748,89.8131634,90.27503825,13753303
05/04/2021,89.2673111,90.52696267,87.12590085,90.19105431,15666099
06/04/2021,89.05737305,90.7788931,88.84743111,90.48497567,17393454
07/04/2021,88.55350494,90.14906492,88.38555396,89.771172,15692013
08/04/2021,88.17559814,89.3932586,87.9236653,89.01536575,11394998
09/04/2021,86.32811737,88.97338035,85.99220903,88.97338035,19751417
12/04/2021,83.17899323,85.23642153,82.33922553,85.23642153,20221362
13/04/2021,84.48062897,84.94250376,83.34694386,83.64086127,19192856
15/04/2021,85.11045074,86.49606866,83.38893089,84.98448431,13865351
16/04/2021,86.03418732,86.41208658,84.39664307,85.57231899,14654851
19/04/2021,83.17899323,84.31267834,82.84308486,83.97676998,11652043
20/04/2021,83.17899323,84.73256219,82.42320101,83.30495325,16528675
22/04/2021,83.09501648,83.76683324,81.49946288,82.33923063,18614270
23/04/2021,86.11817932,86.49607222,82.29723376,82.29723376,29484794
26/04/2021,85.99221039,87.29384643,84.69056794,87.29384643,24369413
27/04/2021,85.69828796,86.95793939,85.40436417,85.69828796,17763436
28/04/2021,86.99993896,87.2938564,85.78227827,86.37011314,15160578
29/04/2021,86.53807068,88.17561526,86.20216229,87.83970687,11588556
30/04/2021,86.03418732,88.72144746,85.69828541,85.86623636,15321193
03/05/2021,87.54577637,87.83969376,84.85852249,85.15243988,12186212
04/05/2021,87.12588501,89.05735298,86.91594312,87.58775973,12992684
05/05/2021,87.25186157,88.72145498,86.32811842,87.96566281,14956169
06/05/2021,86.53807068,88.25959075,86.20216229,88.17561526,13547274
07/05/2021,88.21760559,88.59549852,86.78999656,87.33584688,13229291
10/05/2021,90.44297791,90.69491078,88.67946703,89.01537539,23980945
11/05/2021,94.64181519,95.22965641,89.60320909,90.69490964,45613487
12/05/2021,95.14566803,98.04286358,93.84402574,95.90145372,62158914
14/05/2021,93.55012512,95.69152896,92.50041547,95.69152896,16227312
17/05/2021,93.67608643,94.26392123,92.33245302,93.38216261,12832920
18/05/2021,94.13795471,95.90146554,93.84403731,94.55783855,14892142
19/05/2021,94.01200104,95.01972622,93.17223325,95.01972622,12610425
20/05/2021,93.84403229,94.68379991,93.13023109,94.05397419,10303689
21/05/2021,94.76779175,95.01972464,93.42416459,94.30592332,12171685
24/05/2021,94.80976868,95.69152086,94.09596746,94.34789391,11341268
25/05/2021,95.14566803,96.44730392,94.93572614,95.64952729,15289982
26/05/2021,93.29817963,95.73350696,93.13022867,95.73350696,17466748
27/05/2021,92.62638855,93.76007377,91.78662077,93.71808282,34169451
28/05/2021,91.49269104,93.21421744,90.98883169,92.62638259,13383166
31/05/2021,92.79432678,93.50812801,90.52695665,91.49268434,14754293
01/06/2021,92.54238129,93.59209072,91.95454657,93.17220695,10271211
02/06/2021,93.34017181,93.50812277,92.41642872,92.45841325,6492771
03/06/2021,93.8860321,94.22193406,92.75234058,93.71807472,12140851
04/06/2021,93.84403229,94.89374182,93.25619751,93.63409038,8930671
07/06/2021,97.7489624,98.04287982,94.05398321,94.17994965,28407410
08/06/2021,97.58100128,99.5124695,97.41305031,98.67270182,43191813
09/06/2021,99.17655945,101.6118869,97.24509767,97.83293247,49807823
10/06/2021,99.51248169,100.6881579,98.50476292,100.226283,22144392
11/06/2021,99.7644043,100.3942301,98.71469468,99.84837978,13871562
14/06/2021,99.26053619,99.84837741,97.6229918,99.76440192,14179055
15/06/2021,98.92462921,99.89035686,98.75667184,99.26053114,8148417
16/06/2021,100.6041794,101.2759897,98.12686067,98.92464388,21585917
17/06/2021,98.58872986,101.275984,98.21083055,99.26054018,14466025
18/06/2021,95.35562134,99.21855133,94.80977107,98.58872558,43927941
21/06/2021,99.09259033,99.47048324,94.93574271,95.10369369,34597018
22/06/2021,99.34452057,99.8483799,98.21082906,99.51247154,16712010
23/06/2021,98.46276855,99.80639567,98.21083567,99.80639567,12590251
24/06/2021,99.09259033,99.51247419,97.16112203,98.4207736,14046692
25/06/2021,97.45503998,100.0163275,97.16111617,100.0163275,12768348
28/06/2021,97.53901672,98.96661921,97.41305029,98.16884248,10709748
29/06/2021,98.75668335,99.55446653,96.90919691,97.6229982,33488455
30/06/2021,97.7489624,99.47048236,97.53902048,98.96662302,16739618
01/07/2021,98.54673004,98.92462932,97.16111217,98.08486169,12479506
02/07/2021,98.67269135,99.97433367,98.25280755,98.71468229,17215972
05/07/2021,99.59644318,100.016327,98.46275812,99.00860838,16409169
06/07/2021,98.79866791,99.89036204,98.29480859,99.1765608,14979094
07/07/2021,98.63072205,99.26054787,98.12686267,98.29482006,14545289
08/07/2021,98.63072205,99.68043176,98.4207801,98.54674655,12037089
09/07/2021,98.92462921,99.42848851,97.62298682,98.25281255,9585144
12/07/2021,98.96661377,99.72240592,98.37877899,99.0925802,7651672
13/07/2021,100.6881485,102.4516594,99.17656408,99.21855502,30663035
14/07/2021,101.4019394,101.5698904,100.6041627,100.7301227,9539611
15/07/2021,101.0240631,101.779849,100.1003135,101.401956,11278872
16/07/2021,100.0163269,101.4439358,99.34451662,100.8980855,17198632
19/07/2021,101.9477921,102.3256849,99.51246463,100.0163239,14364285
20/07/2021,99.4704895,102.4516676,99.26054756,102.4516676,11360716
22/07/2021,100.1003189,100.5202028,99.55447497,99.72242596,9520328
23/07/2021,99.51248169,100.8561089,99.3445307,100.268274,10442400
26/07/2021,100.226265,100.7721152,99.13457088,99.2605309,5370055
27/07/2021,99.80638123,100.4362069,99.26053099,100.1842805,5280342
28/07/2021,98.08486176,100.3942227,97.24509413,100.3942227,11010096
29/07/2021,98.0428772,99.30252872,96.78322567,98.84065394,11897018
30/07/2021,99.26053619,100.7301296,97.6229918,98.2108266,14546264
02/08/2021,98.88264465,99.72241234,98.25281889,99.5964459,11742555
03/08/2021,98.79866791,99.51246915,97.8329338,99.51246915,21122697
04/08/2021,98.96661377,99.8063814,97.8749197,99.13457114,9432176
05/08/2021,97.83293152,98.92463203,97.37105675,98.29480629,11045322
06/08/2021,98.79866791,99.68042012,97.79094286,97.8329338,8434733
09/08/2021,98.00089264,100.0163365,97.8749326,99.51247713,7816050
10/08/2021,96.02742767,98.42076415,95.43959289,98.1688377,9774255
11/08/2021,98.21082306,98.50474686,96.19538585,96.32134587,8056886
12/08/2021,100.0583267,100.2682687,97.83294095,98.21083386,8640167
13/08/2021,99.30253601,100.3102547,98.42077731,100.3102547,9744939
16/08/2021,99.80638123,100.268256,99.17655551,99.30252193,8768804
17/08/2021,98.58872986,100.3522408,97.58100477,100.2262743,8758578
18/08/2021,97.87491608,99.84836865,97.49701681,98.58871725,9357721
20/08/2021,95.85948181,98.25281841,95.27164059,97.6649836,11684504
23/08/2021,95.2296524,97.20310509,94.22192738,96.99316318,6271685
24/08/2021,95.69152069,97.66497978,95.43959424,95.9014626,11791078
25/08/2021,95.73352051,96.78323016,95.56556953,96.32135535,9491958
26/08/2021,94.68380737,96.15340084,94.01199066,95.81749248,11668986
27/08/2021,95.2296524,95.81748719,94.1379519,94.64181121,8095717
30/08/2021,96.53128815,96.99316291,95.10368571,95.10368571,9915170
31/08/2021,97.37106323,97.7069716,96.3213536,96.7832284,11386659
01/09/2021,96.90919495,98.00088912,96.36334465,97.41305429,7508413
02/09/2021,97.83293152,98.00088249,96.57328004,96.65725552,5700524
03/09/2021,98.25282288,99.0086151,97.83293902,98.25282288,9364904
06/09/2021,97.7909317,98.79865664,97.32906338,98.79865664,7005043
07/09/2021,97.28708649,98.16884513,96.78322715,98.00088775,7723357
08/09/2021,98.45246124,98.92723899,97.02811484,98.2798094,10508654
09/09/2021,98.88407898,99.05672423,97.97767495,98.36613005,5757417
13/09/2021,99.27253723,99.70415696,98.53878501,98.97040474,6322443
14/09/2021,100.0494461,100.265256,99.0998841,99.48833919,7369292
15/09/2021,107.2143478,107.7754549,100.1357863,100.1357863,48721413
16/09/2021,107.0417023,108.5092068,106.1784627,107.473322,17684303
17/09/2021,106.825882,107.6459568,104.9267578,107.1711791,15763396
20/09/2021,105.9194794,106.9985287,105.1425691,105.7468341,7431359
21/09/2021,107.1280212,108.2502352,105.4015422,105.5741941,8629222
22/09/2021,107.3869934,109.6314148,107.0416963,107.5596387,11698183
23/09/2021,108.9408112,109.6314053,107.602794,107.7322812,11053966
24/09/2021,107.2574997,109.3724337,106.9985252,109.1997884,8598140
27/09/2021,109.5019226,110.322004,107.4733112,108.1639054,8490460
28/09/2021,113.9044418,115.3719463,109.9335417,110.0630289,35900138
29/09/2021,121.4146194,124.5222866,112.7390738,113.4296548,75859390
30/09/2021,122.4505463,123.6159119,120.0766373,122.364217,34614825
01/10/2021,120.7671738,124.6085992,118.8680499,121.6735777,22452069
04/10/2021,125.6444931,128.9248053,121.2851316,123.8316852,58612212
05/10/2021,125.515007,127.6299541,124.4791223,125.6445008,24390676
06/10/2021,123.7022095,127.1551671,123.2705898,126.4214083,14421296
07/10/2021,123.2705841,125.7308084,122.7957998,124.479114,10035682
08/10/2021,121.803093,124.2201529,121.1124988,123.918027,10686586
11/10/2021,124.9970856,126.6804,122.1052279,122.5800123,17449923
12/10/2021,124.7812805,126.2487851,124.1338509,126.0329752,16030831
13/10/2021,126.3350983,127.1120085,124.9107453,125.6013395,19100941
14/10/2021,128.9679871,130.0038851,126.7667367,127.3278371,29263867
18/10/2021,129.0974731,130.9534328,128.3637143,130.5649777,25346029
19/10/2021,129.1837921,131.2987395,127.8457814,130.3060062,20234486
20/10/2021,126.248764,130.0470122,125.4286892,130.0470122,16129487
21/10/2021,127.6730881,128.2342015,125.9466095,127.5004428,20818539
22/10/2021,125.0833969,127.8457738,124.3064866,127.6299639,11379569
25/10/2021,124.2201462,126.2487641,123.5727166,124.9107403,14079380
26/10/2021,123.6159134,125.7308479,122.9684837,125.4287219,16224116
27/10/2021,121.9757233,124.7812512,121.5872682,124.3064669,15072448
28/10/2021,118.5659332,122.4505104,117.6595293,121.9757261,19999659
29/10/2021,114.5087204,118.1774885,110.9694462,113.0843804,29217522
01/11/2021,115.9330444,116.7962838,112.9980228,114.9834759,10043407
02/11/2021,117.9616776,121.5441295,116.5373376,116.5373376,21525811
03/11/2021,118.0479889,119.947113,117.0121042,119.0838735,9808728
04/11/2021,118.39328,119.3860133,118.2206348,119.3860133,1026849
08/11/2021,121.1125031,121.3714775,117.875355,119.7313146,12765483
09/11/2021,119.5586472,122.0620359,119.1701921,121.5009356,9556650
10/11/2021,118.6090927,119.3428515,118.0479924,119.2996869,5479056
11/11/2021,117.9616776,118.9112463,115.9762372,118.6954364,11418813
12/11/2021,117.7890015,119.2996703,116.2351681,119.2996703,9306659
15/11/2021,118.39328,118.8248997,117.40056,118.5227738,3991733
16/11/2021,115.9330444,118.9543821,115.67407,118.8680529,5762128
17/11/2021,117.7890015,119.127025,115.6740678,115.6740678,15264066
18/11/2021,116.7963104,118.781764,116.3215261,117.9185244,9942974
22/11/2021,112.3506088,118.1774751,111.9621537,116.5373254,15990636
23/11/2021,115.2424774,115.4582873,110.6241407,112.2643037,11510010
24/11/2021,116.8394547,118.5227688,115.2856211,116.1056959,7570759
25/11/2021,116.7099762,118.0048354,114.2065869,116.9689507,13919886
26/11/2021,111.2284012,115.7172434,110.4946424,114.9834846,13323593
29/11/2021,109.1997986,111.6600365,107.9481039,110.3220126,16077669
30/11/2021,109.847229,111.7463533,107.6459656,110.3220134,22883512
01/12/2021,110.235672,114.767679,108.6386804,112.2211253,17010938
02/12/2021,111.0989151,112.4801035,109.2861136,110.2356756,12916313
03/12/2021,109.6314163,112.4369447,109.1134739,111.0989208,12827354
06/12/2021,107.3438263,110.1493546,107.0416938,109.6314122,8158812
07/12/2021,108.2070618,109.1134658,107.0416898,107.9912519,8701301
08/12/2021,109.847229,110.1925261,107.7754528,107.7754528,12093435
09/12/2021,108.8113327,110.1925145,108.4660356,109.8472174,11518172
10/12/2021,108.8976593,109.3724371,107.3869902,108.8544947,8389566
13/12/2021,108.5955353,111.0126086,108.3365608,110.1493625,13223189
14/12/2021,109.0703049,110.019867,107.9049329,107.9049329,11649242
15/12/2021,109.3724289,110.8830978,108.6818413,108.8976512,11916145
16/12/2021,109.9767151,110.6673027,108.9839883,110.1062023,10758513
17/12/2021,108.379715,110.2356745,107.1280138,109.9767066,13041775
20/12/2021,105.0994186,108.2934024,102.8118324,107.4733275,14185935
21/12/2021,105.487854,107.6459525,104.3224821,106.6532325,10168470
22/12/2021,105.7900009,106.9553729,105.0130841,106.2216207,7885198
23/12/2021,107.5164719,108.250224,106.0058029,106.2647708,9836979
24/12/2021,104.667778,107.9049258,104.3656455,107.7322805,8509575
27/12/2021,105.1857224,105.4446968,104.1066731,104.66778,5097217
28/12/2021,107.1280212,107.559641,105.272055,105.3152196,6511374
29/12/2021,106.3079376,107.6891194,105.4878562,107.5596322,8960770
30/12/2021,109.5450821,110.3651569,105.5310175,106.3942569,32394253
31/12/2021,107.3869934,109.4587695,107.0416963,109.4587695,9155163
03/01/2022,108.7681732,109.2429576,107.6459593,108.2502309,9034081
04/01/2022,114.7245102,115.0698139,109.4155932,109.631403,33986738
05/01/2022,113.9476089,114.6813678,112.825395,114.4655579,16122852
06/01/2022,112.9980316,114.2497393,111.6168565,114.2497393,8037648
07/01/2022,113.3865128,114.1202584,111.7463498,113.3433481,8820039
10/01/2022,113.8181305,114.2065856,112.8685618,113.9044465,7324926
11/01/2022,114.2065811,115.6740855,113.0843672,114.0770873,11971883
12/01/2022,115.5446091,115.846735,114.2497499,115.1129893,10439580
13/01/2022,116.4941559,117.9616602,115.2424614,116.0193716,15114699
14/01/2022,116.8394547,117.5300356,115.0698113,116.0193667,9344382
17/01/2022,117.9185104,118.56594,116.0625378,116.235183,9803141
18/01/2022,116.5373306,118.9112392,116.0193817,117.9185191,6473378
19/01/2022,116.3646774,116.7962971,114.7676792,115.7604125,21136414
20/01/2022,116.4509964,117.7027041,115.8035668,116.1057059,8466412
21/01/2022,115.7604218,117.4869007,114.4223979,115.7172571,12437749
24/01/2022,114.4655533,116.7531325,113.0843649,114.8108438,14284658
25/01/2022,116.7963104,117.0984364,113.1275424,113.2570231,10007486
27/01/2022,116.5373306,117.4005701,114.9403323,115.8467364,18760325
28/01/2022,120.9830093,124.3064866,119.1270497,120.8535287,34009553
31/01/2022,122.6231537,123.7885189,119.6018159,122.5799891,27928927
01/02/2022,121.8462448,124.4359632,121.2419798,124.3064825,17413984
02/02/2022,121.8462448,123.2274332,121.5009543,122.5800036,10783943
03/02/2022,121.4020462,123.1344683,121.0911087,122.1572053,9571728
04/02/2022,119.2254257,122.1127778,118.9588982,121.7129933,7213085
07/02/2022,120.0694122,121.1355222,119.2254198,119.2254198,10562489
08/02/2022,119.9361496,120.5136145,117.9816373,120.3359341,8721631
09/02/2022,119.9805603,120.4691917,118.914464,120.2026643,5144026
10/02/2022,121.2243576,121.5797321,119.3142687,120.0694141,6081460
11/02/2022,121.8462448,122.3348763,119.4475244,119.4475244,8426925
14/02/2022,117.7151031,121.2243431,117.0932147,119.6696154,7705072
15/02/2022,120.2471085,120.6468929,116.0715425,117.3597565,12674466
16/02/2022,118.3370056,121.4464615,118.0260682,119.8473101,12946623
17/02/2022,117.9372253,119.8473143,117.6706978,119.4919534,5811964
18/02/2022,117.5818558,119.1365837,117.1820578,117.9372167,6760078
21/02/2022,117.2264862,119.1809987,116.5157507,117.6262707,12212740
22/02/2022,117.3597565,117.7151174,113.6284053,116.426917,13578566
23/02/2022,115.6717682,118.5591204,115.3608307,117.2709198,9263264
24/02/2022,110.5189438,114.6056557,109.8526318,112.8288239,18045779
25/02/2022,115.8050308,116.3824958,111.0519998,111.0519998,10424521
28/02/2022,118.6035461,119.0033307,114.4279933,114.5612503,13262687
02/03/2022,116.3380661,119.9361534,115.8938581,117.981641,12587947
03/03/2022,117.3597565,118.5591099,115.7161815,117.3597565,15628119
04/03/2022,115.6717682,118.4702869,115.2719837,117.2709198,15883138
07/03/2022,115.5385132,115.9382977,112.7400012,114.6056736,14985637
08/03/2022,118.8256531,120.6469088,115.9383008,115.9383008,28572640
09/03/2022,116.8266983,119.0033147,116.4713373,119.0033147,14286413
10/03/2022,118.1148987,119.9361541,117.2264827,118.0704752,13101323
11/03/2022,117.2264862,118.5146867,116.8267017,118.0704787,8669803
14/03/2022,117.4041519,118.0704638,116.1603751,117.2264715,5670284
15/03/2022,116.4269104,118.1148952,116.0715359,116.6490144,6895190
16/03/2022,117.9372253,118.1593293,116.8711288,117.6262743,5561866
17/03/2022,118.0704803,119.3142709,117.1820644,118.6035354,13995384
21/03/2022,118.0704803,118.5146883,117.0043839,118.0704803,9172207
22/03/2022,118.0260544,119.1809842,117.0487915,118.4258388,10343712
23/03/2022,118.5591049,118.8256324,117.448585,118.0704734,11892811
24/03/2022,120.2915115,120.558039,118.4702697,118.6035267,11276181
25/03/2022,119.7140656,120.9578426,119.225434,120.8245856,7266868
28/03/2022,119.7584686,120.3803571,118.8700527,120.3803571,7778682
29/03/2022,119.3586884,120.2026808,118.9588903,119.9361533,5116935
30/03/2022,120.2026901,120.7801551,118.5591151,119.9361626,24047012
31/03/2022,119.9361496,120.4692046,119.3142612,119.3142612,11615450
01/04/2022,126.999054,127.4432619,121.5353014,122.6013978,32589741
04/04/2022,128.1984406,129.7087451,125.7108729,126.0218239,15437496
05/04/2022,132.4628296,133.7954536,128.5982146,129.1756796,23958626
06/04/2022,135.9276581,137.9710177,131.7521053,133.5733609,52737388
07/04/2022,136.3718719,140.3697444,135.2169283,135.8832404,37738903
08/04/2022,135.0836487,137.615626,134.3284897,137.615626,17585569
11/04/2022,136.0164642,137.3490879,134.9059445,135.4389858,15583159
12/04/2022,135.5722809,136.4606968,134.017553,135.6611143,11306524
13/04/2022,136.7716522,138.7705884,135.7055556,135.9720832,19454061
18/04/2022,144.9894714,145.4781029,137.2602559,137.6156168,82098517
19/04/2022,142.7240143,147.7879959,141.7023414,146.499782,38522118
20/04/2022,142.5907593,144.9894796,141.2581354,144.0566402,20047692
21/04/2022,144.5452881,145.1671766,142.4575185,143.5680386,21966151
22/04/2022,142.5463257,144.8117889,142.0132843,143.2570611,9922564
25/04/2022,138.6817322,142.9461178,138.0598302,140.902772,12008027
26/04/2022,139.4812927,140.769493,138.5928768,140.0143477,11735823
27/04/2022,138.2819366,141.7911905,137.8821522,139.3036231,17873048
28/04/2022,141.8800049,142.2353793,137.9265572,140.3697007,29123808
29/04/2022,138.7705536,143.0349524,138.3263457,142.5018975,28941216
02/05/2022,139.9255524,140.6807116,135.9276794,137.3491508,13368198
04/05/2022,140.9471893,143.8345413,139.7478359,140.3697244,24511385
05/05/2022,140.7250824,142.8128653,139.4813055,141.7911924,33396072
06/05/2022,141.2581482,142.4575153,138.6373236,138.9926846,22604305
09/05/2022,141.2581482,141.9688837,138.5484766,141.2137247,22958742
10/05/2022,138.1042786,143.2570946,137.260286,141.2137349,20322427
11/05/2022,135.5278778,139.4369032,133.3068376,136.8605019,13794764
12/05/2022,131.9741974,135.9276458,131.4855659,134.2396609,11818556
13/05/2022,128.0651245,133.2623621,127.4876597,133.2623621,22913410
16/05/2022,131.7076721,132.2851371,125.8441211,127.3988491,16286682
17/05/2022,133.7065887,133.9286927,129.9752448,131.0413411,13925542
18/05/2022,131.9297638,134.0619566,130.7748204,133.7065956,17611218
19/05/2022,131.4855499,131.9741814,129.4866142,131.041342,11701170
20/05/2022,132.9070282,134.1063816,131.1746063,134.1063816,17841739
23/05/2022,133.3956451,138.0154188,131.8409173,137.1714128,26055890
24/05/2022,130.5083008,134.9059707,129.9752593,133.3956527,16581141
25/05/2022,135.6166992,136.0609072,130.9525151,131.8409312,19926619
26/05/2022,136.9493103,137.7933163,133.7954446,136.0608944,22698086
27/05/2022,133.6621704,137.7044655,132.818178,137.7044655,10245727
30/05/2022,134.0619812,135.4834524,132.1963156,133.3068357,12513990
31/05/2022,138.5929108,140.369743,133.5733653,134.2396773,124665699
01/06/2022,139.3036346,142.3242437,138.8150031,138.9926836,16084988
02/06/2022,141.3025665,141.5246705,137.038167,138.148687,17646975
03/06/2022,137.704483,141.6579316,137.4379555,141.2581471,14063328
06/06/2022,137.8821411,140.9471732,137.3490997,138.4151961,18485464
07/06/2022,139.7034454,140.10323,136.3718847,137.8821895,14911957
08/06/2022,139.5257263,141.9244466,138.6817339,138.6817339,16416591
09/06/2022,137.837738,140.3697291,137.4379535,137.9710086,13821409
10/06/2022,137.9265747,139.1259416,136.8160548,136.9049018,7908849
13/06/2022,132.285141,137.6156372,131.263468,136.8160682,19208167
14/06/2022,134.5061798,135.4390193,132.2851398,132.2851398,17034328
15/06/2022,131.6188202,136.5495315,131.0857787,135.5278586,15172295
16/06/2022,126.999054,133.3956459,126.1550615,133.351236,18494040
17/06/2022,124.7780228,128.3316867,123.9784538,125.3555013,21387729
20/06/2022,121.9350967,125.6220177,119.9361607,124.7780252,16578770
21/06/2022,124.3337936,125.4887369,122.3792815,122.7790659,51398446
22/06/2022,122.2904739,124.3338337,121.3132243,124.3338337,8317317
23/06/2022,121.2687607,123.6230572,120.5136018,122.5125374,11257409
24/06/2022,121.3576202,122.5125501,119.8917258,122.5125501,21879039
27/06/2022,123.0456085,123.53424,121.4908806,121.9350886,12872030
28/06/2022,123.1344528,123.7563413,121.8462389,123.0456058,14272044
29/06/2022,125.9329758,127.1323429,121.535319,122.4237351,53487394
30/06/2022,126.9546204,127.8874597,125.3998926,126.421579,19270932
01/07/2022,124.9557037,127.2211672,124.1561348,126.1550707,9592229
04/07/2022,125.621994,126.3327294,123.8007524,123.8007524,17526429
05/07/2022,125.1334076,128.1540168,124.555929,125.6220256,11370649
06/07/2022,123.4453888,126.15506,120.9134116,125.7108521,15929985
07/07/2022,124.7780228,126.8213822,123.9340303,124.3782383,18144208
08/07/2022,127.66539,128.1095981,125.2666693,125.2666693,15375888
11/07/2022,128.6426392,130.5971516,127.5765427,127.9319037,16779135
12/07/2022,130.6859894,131.5744053,127.9763181,127.9763181,19138561
13/07/2022,132.0186157,132.6849277,131.0413528,131.2634567,13644449
14/07/2022,131.752121,132.6405371,130.5971772,132.3740096,9775869
15/07/2022,133.0402985,133.3956594,131.6188274,131.8853549,11518139
18/07/2022,133.0847321,134.6394602,132.640524,134.5061897,8286352
19/07/2022,133.9286957,134.3284801,132.5960718,133.0847033,6798359
20/07/2022,133.7510223,135.2613267,133.3956478,135.1280698,7271345
21/07/2022,134.0175629,134.3729239,133.2624038,134.1508198,7521568
22/07/2022,132.3295593,134.5061758,131.6188238,134.1508148,6800124
25/07/2022,133.3512421,133.6621795,130.9080982,132.5516596,7996687
26/07/2022,133.2623901,134.1063826,132.5072312,133.2623901,5774871
27/07/2022,132.9958801,133.7510392,132.4184151,132.8626231,5403197
28/07/2022,133.5733643,134.1064058,132.4184206,133.3068367,6030744
29/07/2022,135.8832245,137.2158485,133.6621845,134.1063925,11771461
01/08/2022,139.0371246,140.1032213,134.1508359,135.8388211,14221965
02/08/2022,141.7467957,142.2354272,139.0815473,139.5701789,18278835
03/08/2022,141.8355865,142.9905299,139.6589704,142.190961,10147608
04/08/2022,137.4379425,142.5907576,135.9720616,141.8800222,15754128
05/08/2022,138.2375336,139.6145675,135.9276466,137.1714235,33864055
08/08/2022,141.6134796,142.1465345,137.6600318,138.1486633,16964235
10/08/2022,141.0249481,142.2925826,140.3458553,142.0662183,14055597
11/08/2022,139.1235046,142.020979,138.3991499,141.4324235,15810624
12/08/2022,143.5149689,143.9676975,138.1727768,139.1687715,17998843
16/08/2022,143.741333,144.6920658,142.1115073,143.9676973,8309725
17/08/2022,146.1860657,148.1780688,143.9676982,143.9676982,19674110
18/08/2022,145.5975189,147.2726064,144.7825992,146.1860606,9585888
19/08/2022,142.8358917,146.3671697,142.2926118,145.8239036,9599472
22/08/2022,141.7040558,143.9224232,141.2513272,142.4284243,11400211
23/08/2022,143.6507721,144.1487763,140.9344006,141.6587691,14362373
24/08/2022,145.5975189,147.589522,143.062236,143.877142,20602844
25/08/2022,143.8771515,146.6387989,143.4696985,146.0955328,12889454
26/08/2022,147.9517059,149.1288031,143.8771484,143.9676996,30724938
29/08/2022,145.7333527,147.9517203,145.5069883,146.5029969,10928330
30/08/2022,148.4949951,149.8079054,146.2766275,146.5029918,24663153
01/09/2022,145.5069733,148.7213492,145.1447959,146.2313418,14554158
02/09/2022,146.5029907,150.6680859,146.0049865,147.5895367,25106698
05/09/2022,148.9477081,149.490988,146.8651538,147.227345,15226001
06/09/2022,152.5242767,152.8864679,149.2193632,150.1248205,27866331
07/09/2022,151.4830017,154.0635466,150.8944462,152.5695477,19415892
08/09/2022,151.0302429,153.2033344,150.2605989,152.1167886,11595205
09/09/2022,150.8491821,153.3391895,150.2606266,151.7999012,16415150
12/09/2022,150.6680603,152.2073485,149.8531544,151.618793,15469466
13/09/2022,151.5735168,152.9769781,149.9889669,151.1660639,15644741
14/09/2022,156.055542,156.6893592,149.4004266,149.4004266,38751148
15/09/2022,158.5455627,159.4962818,156.3271815,157.9117316,29483891
16/09/2022,156.4630127,158.1833759,155.1048268,157.504283,26126152
19/09/2022,154.8331909,157.6401139,154.4257379,157.0968341,13304030
20/09/2022,155.648056,156.7798773,154.742599,155.648056,15395199
21/09/2022,152.6600647,155.7838888,152.252598,154.8331561,7370283
22/09/2022,152.705368,153.6108253,151.075556,151.211369,7447846
23/09/2022,148.449707,152.5695401,147.2726099,151.3471673,12264388
26/09/2022,143.6054993,148.359149,141.7945851,147.0915008,21951865
27/09/2022,143.9676971,146.3671532,142.6095113,144.3298745,8367800
28/09/2022,143.0169525,144.3751382,140.3458567,142.8811395,14261815
29/09/2022,144.4657135,146.4124411,143.0622519,143.7413449,17623352
30/09/2022,144.5562134,146.2765901,142.518935,144.8731289,12015533
03/10/2022,145.1900635,148.5855279,143.9224151,144.7373349,10528629
04/10/2022,147.1820831,148.4949934,146.0955372,146.6388032,9013773
06/10/2022,147.4989777,149.4909946,147.046249,148.7213505,6456408
07/10/2022,148.7666016,149.2646057,146.0955059,147.6800558,8825983
10/10/2022,148.449707,149.9437197,146.5482552,147.3178855,10484521
11/10/2022,145.8238983,148.8571719,145.1448054,148.8571719,13805741
12/10/2022,149.4004364,149.6720763,145.9144207,146.5935136,12496248
13/10/2022,149.174057,151.0302468,148.7213285,149.2646082,9447511
14/10/2022,149.4910126,151.6641047,149.2646482,150.532283,9588164
17/10/2022,152.5242767,153.0675566,148.4949946,149.4910031,13426449
18/10/2022,151.1660767,153.4297197,150.6680724,152.9769911,20635735
19/10/2022,148.5402679,152.2073727,148.3591793,150.7586355,6947654
20/10/2022,151.1660767,152.0262582,146.2313377,148.4949807,12020720
21/10/2022,149.4457092,152.5242581,148.947705,151.6640765,7414335
24/10/2022,151.1660767,152.0715339,150.5322594,151.1660767,685185
